"id","category_id","title","sale_price","num_of_bhk","site","product_url","total_sqft","livable_sqft","num_bedrooms","num_bathrooms","flat_condition","flooring_type","parking","furnishing_state","direction_facing","property_on","ownership","year_built","location","inserted_timestamp"
"3032","1","3BHK Apartment for Sale","5.74 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/3bhk-apartment-for-sale-in-iit-powai-mumbai-at-raj-grandeur/k0b6p1z54gk5yhwx","2143","1500","3","3","Resale",NULL,"Yes",NULL,NULL,"Ground floor",NULL,NULL,"IIT Powai","2018-09-12 19:25:02"
"3033","1","1BHK Apartment for Sale","45 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-bhayandar-east-mumbai/ftecci50futt2b7t","600","480","1","1","Resale",NULL,"No","semi furnished",NULL,"1st floor","Freehold",NULL,"Bhayandar East","2018-09-12 19:25:06"
"3034","1","2BHK Apartment for Sale","1.5 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-kurla-west-mumbai/l3jgjg50es4jo5nb","950","665","2","2","Resale","Normal Tiles","Yes","semi furnished","South-East","6th floor","Freehold","2017","Kurla West","2018-09-12 19:25:09"
"3035","1","2BHK Apartment for Sale","1.75 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-andheri-east-mumbai/wul8cm8z139d4kb5","1045","732","2","2","Resale","Mosaic Tiles","Yes","not furnished","West","8th floor","Freehold","2008","Andheri East","2018-09-12 19:25:13"
"3036","1","1BHK Apartment for Sale","98 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-mulund-west-mumbai/iqyzwu6pvjx20lzj","470","329","1","2","Resale","Marble Flooring","Yes","semi furnished","East","1st floor","Freehold",NULL,"Mulund West","2018-09-12 19:25:16"
"3037","1","1BHK Apartment for Sale","45 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-kalyan-east-mumbai/jn0pvppdmguf6s9w","690","483","1","1","Resale","Normal Tiles","Yes","not furnished","East","5th floor","Freehold","2017","Kalyan East","2018-09-12 19:25:21"
"3038","1","3BHK Apartment for Sale","10 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-breach-candy-mumbai/bae6ho6ckkfgum0r","2200","1540","3","4","Resale","Normal Tiles","Yes","semi furnished","South-East","2nd floor","Freehold","2008","Breach Candy","2018-09-12 19:25:25"
"3039","1","3BHK Apartment for Sale","2.75 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-mulund-west-mumbai/z54cyvx7o0ct2u21","1375","963","3","3","Resale","Marble Flooring","Yes","semi furnished","East","11th floor","Freehold","2008","Mulund West","2018-09-12 19:25:27"
"3040","1","1BHK Apartment for Sale","30 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-badlapur-east-mumbai/ap0maibfbt55i8t9","685","480","1","1","Resale","Ceramic","Yes","semi furnished","East","4th floor","Freehold","2013","Badlapur East","2018-09-12 19:25:30"
"3041","1","1BHK Apartment for Sale","28 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-kalyan-east-mumbai/b6ltk6luwls421h8","530","371","1","1","Resale","Normal Tiles","Yes","not furnished","South-East","3th floor","Freehold","2013","Kalyan East","2018-09-12 19:25:35"
"3042","1","2BHK Apartment for Sale","48 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-kalher-mumbai/0hfcj5mhyiwqf8c0","810","567","2","2","Resale","Vitrified Tiles","Yes","semi furnished","North","3th floor","Freehold","2014","Kalher","2018-09-12 19:25:39"
"3043","1","1BHK Apartment for Sale","55 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-chembur-mumbai/ihjxoiod6py4m2md","400","280","1","1","Resale","Vitrified Tiles","Yes","semi furnished","North-West","8th floor","Freehold","2013","Chembur","2018-09-12 19:25:43"
"3044","1","2BHK Apartment for Sale","4.5 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-byculla-east-mumbai/s40ebyc74tpusvgs","900","630","2","2","Resale","Marble Flooring","Yes","semi furnished","North-West","6th floor","Freehold",NULL,"Byculla East","2018-09-12 19:25:47"
"3045","1","1BHK Apartment for Sale","1.85 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-wadala-east-mumbai/lkum2d07kt92jdse","730","511","1","1","Resale","Marble Flooring","Yes","semi furnished","North-East","14th floor","Freehold",NULL,"Wadala East","2018-09-12 19:25:51"
"3046","1","2BHK Apartment for Sale","1.7 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-mazgaon-mumbai/xq0atdoha0c24sfb","500","350","2","4","Resale","Vitrified Tiles","Yes","semi furnished","North-West","5th floor","Freehold","2008","Mazgaon","2018-09-12 19:25:54"
"3047","1","1BHK Apartment for Sale","60 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-mahim-mumbai/5vvi2jo7j8cfghju","321","225","1","1","Resale","Vitrified Tiles","Yes","semi furnished",NULL,"1st floor","Freehold","2008","Mahim","2018-09-12 19:25:56"
"3048","1","2BHK Apartment for Sale","35 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-virar-west-mumbai-at-hdil-residency-park/5a5de21b829d3","710","500","2","2","New Sale",NULL,"No",NULL,"null","Ground floor",NULL,NULL,"Virar West","2018-09-12 19:25:59"
"3049","1","2BHK Apartment for Sale","1.7 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-kandivali-east-mumbai/mcplv113wexeg15m","1103","650","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Kandivali East","2018-09-12 19:26:02"
"3050","1","1BHK Apartment for Sale","20.5 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-badlapur-east-mumbai/20dw4sjgqe0z9zsx","530","405","1","1","Resale",NULL,"Yes",NULL,NULL,"Ground floor","Freehold",NULL,"Badlapur East","2018-09-12 19:26:03"
"3051","1","1BHK Apartment for Sale","70.56 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-dharavi-mumbai/up7o6hzgnr7lpr9c","400","280","1","2","Resale","Vitrified Tiles","No","semi furnished",NULL,"4th floor","Freehold",NULL,"Dharavi","2018-09-12 19:26:12"
"3052","1","3BHK Apartment for Sale","2.5 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-borivali-west-mumbai/8chi3xby107ug242","1321","925","3","2","Resale","Marble Flooring","Yes","semi furnished",NULL,"1st floor","Freehold","2008","Borivali West","2018-09-12 19:26:16"
"3053","1","1BHK Apartment for Sale","16.5 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-badlapur-west-mumbai/fxl3by99ug69va2p","425","298","1","1","New Sale","Vitrified Tiles","Yes","not furnished",NULL,"3th floor","Freehold",NULL,"Badlapur West","2018-09-12 19:26:20"
"3054","1","2BHK Apartment for Sale","3.4 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/-2-bhk-apartment-for-sale-in-lower-parel-mumbai-at-piramal-mahalaxmi/4oncsob6tzeswofy","1079","755","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Lower Parel","2018-09-12 19:26:24"
"3055","1","3BHK Apartment for Sale","5.25 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/-3-bhk-apartment-for-sale-in-lower-parel-mumbai-at-piramal-mahalaxmi/k4uhxj09vik6lbpc","1266","886","3","3","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Lower Parel","2018-09-12 19:26:28"
"3056","1","3BHK Apartment for Sale","3.87 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/-3-bhk-apartment-for-sale-in-jogeshwari-west-mumbai-at-lodha-codename-big-win/tgt282pkom6n5097","1836","1285","3","3","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Jogeshwari West","2018-09-12 19:26:32"
"3057","1","2BHK Apartment for Sale","1.88 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/-2-bhk-apartment-for-sale-in-jogeshwari-west-mumbai-at-lodha-codename-big-win/n25xn0yj7url13fd","936","655","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Jogeshwari West","2018-09-12 19:26:37"
"3058","1","2BHK Apartment for Sale","2.26 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/-2-bhk-apartment-for-sale-in-jogeshwari-west-mumbai-at-lodha-codename-big-win/4a8ueg9kypajlih8","1149","804","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Jogeshwari West","2018-09-12 19:26:45"
"3059","1","2BHK Apartment for Sale","20 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-kurla-west-mumbai/50if9072b35f2cza","600","450","2","1","Resale",NULL,"Yes",NULL,NULL,"Ground floor","Freehold",NULL,"Kurla West","2018-09-12 19:26:48"
"3060","1","2BHK Apartment for Sale","75 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-khadakpada-mumbai/mxbqkmbrzq5sn7ar","947","847","2","2","Resale","Vitrified Tiles","Yes","not furnished",NULL,"1st floor","Freehold",NULL,"Khadakpada","2018-09-12 19:26:52"
"3061","1","2BHK Apartment for Sale","1.75 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-orlem-malad-mumbai/b632lz2ads401jnc","1080","880","2","2","Resale","Vitrified Tiles","Yes","semi furnished",NULL,"3th floor","Freehold","2008","Orlem Malad","2018-09-12 19:26:55"
"3062","1","0.5BHK Apartment for Sale","14 Lakhs","0.5BHK","CommonFloor","https://www.commonfloor.com/listing/1rk-apartment-for-sale-in-nalasopara-east-mumbai/u41zr8hz8xqkzvmf","365","256","1","1","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Nalasopara East","2018-09-12 19:26:57"
"3063","1","2BHK Apartment for Sale","68 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-dahisar-east-mumbai/61i94685ruz3tve7","800","640","2","2","Resale","Vitrified Tiles","Yes","semi furnished","East","2nd floor","Freehold",NULL,"Dahisar East","2018-09-12 19:27:00"
"3064","1","1BHK Apartment for Sale","19 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-shahapur-mumbai/83n6kp8b26swylma","586","469","1","1","Resale","Vitrified Tiles","Yes",NULL,"East","4th floor","Freehold",NULL,"Shahapur","2018-09-12 19:27:07"
"3065","1","2BHK Apartment for Sale","2.52 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-andheri-west-mumbai-at-prarthana-la-alteza/maglxirfac36v2ex","1129","790","2","2","New Sale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Andheri West","2018-09-12 19:27:11"
"3066","1","2BHK Apartment for Sale","2.36 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-andheri-west-mumbai-at-prarthana-la-alteza/fck6e2q6qslkoftx","1054","738","2","2","New Sale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Andheri West","2018-09-12 19:27:14"
"3067","1","1BHK Apartment for Sale","23.05 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-nalasopara-west-mumbai-at-shree-manibhadra-heights/i9m90sz9x4iqnwel","565","396","1","1","New Sale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Nalasopara West","2018-09-12 19:27:18"
"3068","1","2BHK Apartment for Sale","2.35 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-chembur-mumbai/or469ukrbhiqpwbh","943","660","2","2","New Sale","Marble Flooring","Yes","semi furnished",NULL,"3th floor","Freehold","2018","Chembur","2018-09-12 19:27:21"
"3069","1","1BHK Apartment for Sale","27 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-nalasopara-east-mumbai/r26qzonjq59as3td","750","525","1","1","Resale","Vitrified Tiles","Yes","semi furnished","West","5th floor","Freehold","2013","Nalasopara East","2018-09-12 19:27:25"
"3070","1","1BHK Apartment for Sale","54 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-dombivli-west-mumbai/udjpsnogpki1p6uc","610","427","1","1","Resale","Vitrified Tiles","Yes","semi furnished","East","1st floor","Freehold",NULL,"Dombivli West","2018-09-12 19:27:29"
"3071","1","1BHK Apartment for Sale","30 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-kalyan-east-mumbai/ij0yww67ibxywec8","465","326","1","1","Resale","Granite","Yes","semi furnished","East","3th floor","Freehold",NULL,"Kalyan East","2018-09-12 19:27:32"
"3072","1","1BHK Apartment for Sale","1 Crore","1BHK","CommonFloor","https://www.commonfloor.com/listing/na-furnished-1bhk-apartment-for-sale-in-malad-west-mumbai-at-kamanwala-manavsthal/5b0108ff02927","820","442","1","2","New Sale",NULL,"No",NULL,"null","Ground floor",NULL,NULL,"Malad West","2018-09-12 19:27:36"
"3073","1","4BHK Apartment for Sale","12.5 Crores","4BHK","CommonFloor","https://www.commonfloor.com/listing/4bhk-apartment-for-sale-in-andheri-west-mumbai/5ju8awwtsdpiiryt","4300","3050","4","5","New Sale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Andheri West","2018-09-12 19:27:40"
"3074","1",,"28 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-titwala-mumbai/o78ixkh5kmr8nb55","555","389","1","2","Resale","Marble Flooring","Yes","semi furnished","North-East","4th floor","Freehold","2013","Titwala","2018-09-12 19:27:45"
"3075","1",,"29.5 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-dombivli-east-mumbai/lbcfigx4028ig614","520","364","1","1","New Sale","Vitrified Tiles","Yes","semi furnished","North-West","7th floor","Freehold","2016","Dombivli East","2018-09-12 19:27:47"
"3076","1",,"75 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-dombivli-east-mumbai/zwyrlocvyex12duj","1062","743","2","2","New Sale",NULL,"Yes","semi furnished",NULL,"8th floor","Freehold","2017","Dombivli East","2018-09-12 19:27:51"
"3077","1",,"21 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-bhayandar-east-mumbai/olehwdrqydoaq17k","232","162","1","1","Resale","Vitrified Tiles","Yes","not furnished",NULL,"Ground floor","Freehold","2006","Bhayandar East","2018-09-12 19:27:55"
"3078","1","1BHK Apartment for Sale","36.5 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-ambernath-west-mumbai/c59cd2w1oz6ufuiy","720","504","1","2","Resale","Vitrified Tiles","Yes","semi furnished",NULL,"Ground floor","Freehold",NULL,"Ambernath West","2018-09-12 19:27:59"
"3079","1","1BHK Apartment for Sale","30 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-kalyan-east-mumbai/chhqg67dgyvyctqx","550","385","1","1","Resale","Vitrified Tiles","Yes","semi furnished",NULL,"Ground floor","Freehold",NULL,"Kalyan East","2018-09-12 19:28:02"
"3080","1","1BHK Apartment for Sale","25 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-vasai-east-mumbai/tmtjohtl94ey6hbv","650","455","1","2","Resale","Marble Flooring","Yes","semi furnished",NULL,"Ground floor","Freehold",NULL,"Vasai East","2018-09-12 19:28:06"
"3081","1","2BHK Apartment for Sale","2.25 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/na-furnished-2bhk-apartment-for-sale-in-goregaon-east-mumbai-at-chandak-paloma/5b09a3f69d0cc","1050","776","2","2","New Sale",NULL,"No",NULL,"null","Ground floor",NULL,NULL,"Goregaon East","2018-09-12 19:28:10"
"3082","1","1BHK Apartment for Sale","3 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-tardeo-mumbai/53ypedfs996ww5kh","625","500","1","2","Resale",NULL,"Yes","not furnished",NULL,"Ground floor","Freehold",NULL,"Tardeo","2018-09-12 19:28:14"
"3083","1","1BHK Apartment for Sale","42 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-mira-road-mumbai/xu7ek0bc6pfcm3ts","425","298","1","1","Resale","Vitrified Tiles","No","semi furnished",NULL,"Ground floor","Freehold",NULL,"Mira Road","2018-09-12 19:28:21"
"3084","1","1BHK Apartment for Sale","1.65 Crores","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-matunga-east-mumbai/3bw6g1hdy9ed4ct3","470","376","1","2","Resale",NULL,"Yes",NULL,NULL,"Ground floor","Freehold",NULL,"Matunga East","2018-09-12 19:28:29"
"3085","1","1BHK Apartment for Sale","14 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-palghar-mumbai/ytdv7y3fyypiflj9","595","476","1","2","Resale",NULL,"No","not furnished",NULL,"Ground floor","Freehold",NULL,"Palghar","2018-09-12 19:28:31"
"3086","1","0.5BHK Apartment for Sale","50 Lakhs","0.5BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1rk-apartment-for-sale-in-andheri-west-mumbai/npbxi3xcgj2laf02","250","175","1","1","Resale","Marble Flooring","Yes","semi furnished",NULL,"2nd floor","Freehold","2007","Andheri West","2018-09-12 19:28:35"
"3087","1",,"1.6 Crores",NULL,"CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-kandivali-east-mumbai/8ry2xlpqwai1pqbl","1010","707","2","2","Resale","Mosaic Tiles","No",NULL,NULL,"Ground floor","Freehold",NULL,"Kandivali East","2018-09-12 19:28:37"
"3088","1","2BHK Apartment for Sale","1.5 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-malad-west-mumbai/7yxh8jmdqun0vyky","1000","700","2","1","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Malad West","2018-09-12 19:28:46"
"3089","1","1BHK Apartment for Sale","22 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-dombivli-east-mumbai/fgt6sqb5ldzjf6tf","470","329","1","1","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Dombivli East","2018-09-12 19:28:50"
"3090","1","1BHK Apartment for Sale","90 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-chembur-mumbai/5nfxb9tr85k1e7q6","400","280","1","1","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Chembur","2018-09-12 19:28:54"
"3091","1","3BHK Apartment for Sale","2.4 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-goregaon-east-mumbai/h4488ylv1vvhc27n","1080","900","3","3","New Sale","Vitrified Tiles","Yes","semi furnished","West","1st floor","Freehold",NULL,"Goregaon East","2018-09-12 19:29:01"
"3092","1","3BHK Apartment for Sale","2.6 Crores","3BHK","CommonFloor","https://www.commonfloor.com/listing/3bhk-apartment-for-sale-in-borivali-west-mumbai/g25xzhgyqcvz49bz","1000","800","3","3","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Borivali West","2018-09-12 19:29:05"
"3093","1","1BHK Apartment for Sale","35 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-dombivli-east-mumbai/62ya5ebkt8b7ysrb","500","350","1","1","New Sale","Vitrified Tiles","Yes","semi furnished","East","1st floor","Freehold",NULL,"Dombivli East","2018-09-12 19:29:08"
"3094","1","1BHK Apartment for Sale","48 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-mira-bhayandar-mumbai/9pogul8p2b0e6p75","720","576","1","2","Resale",NULL,"Yes","not furnished",NULL,"Ground floor","Freehold",NULL,"Mira Bhayandar","2018-09-12 19:29:10"
"3095","1","2BHK Apartment for Sale","1.65 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/na-furnished-2bhk-apartment-for-sale-in-andheri-west-mumbai-at-sagar-city-atlantic/5b0511d2efbfc","990","733","2","2","New Sale",NULL,"No",NULL,"null","Ground floor",NULL,NULL,"Andheri West","2018-09-12 19:29:18"
"3096","1",,"37 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-andheri-west-mumbai/qrwkpixtb0473xm3","300","210","1","1","Resale","Normal Tiles","Yes","not furnished",NULL,"Ground floor","Freehold",NULL,"Andheri West","2018-09-12 19:29:22"
"3097","1",,"77 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/3bhk-apartment-for-sale-in-dombivli-east-mumbai-at-lodha-casa-bella-gold/lkml4tvqnleysqns","1098","798","3","2","Resale","Ceramic","Yes","not furnished","East","15th floor","Freehold","2014","Dombivli East","2018-09-12 19:29:27"
"3098","1",,"50 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-andheri-east-mumbai-at-residential-apartment/7xee5f0zwyps08uq","350","225","1","1","Resale",NULL,"Yes",NULL,NULL,"Ground floor","Freehold",NULL,"Andheri East","2018-09-12 19:29:39"
"3099","1",,"1 Crore",NULL,"CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-mumbai-central-mumbai/7rqa26gfsb2cwpfc","300","210","1","1","Resale",NULL,"No","not furnished",NULL,"8th floor","Freehold",NULL,"Mumbai Central","2018-09-12 19:29:49"
"3100","1","1BHK Apartment for Sale","35.5 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-kalyan-west-mumbai/ps26q191ny8r2z7m","540","378","1","1","Resale","Vitrified Tiles","Yes","semi furnished",NULL,"2nd floor","Freehold",NULL,"Kalyan West","2018-09-12 19:29:52"
"3101","1","2BHK Apartment for Sale","1.88 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-chembur-mumbai-at-runwal-hills/map0p0yaw0o0x8u8","1000","644","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Chembur","2018-09-12 19:29:56"
"3102","1","2BHK Apartment for Sale","1.5 Crores","2BHK","CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-andheri-west-mumbai-at-7-bunglows/1n6zjce0gwq9qgh3","850","595","2","2","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Andheri West","2018-09-12 19:30:00"
"3103","1","1BHK Apartment for Sale","16 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/na-furnished-1bhk-apartment-for-sale-in-umroli-mumbai-at-anant-apartment/5a5fae073b4db","545","425","1","1","New Sale",NULL,"No",NULL,"null","Ground floor",NULL,NULL,"Umroli","2018-09-12 19:30:04"
"3104","1",,"77 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/3bhk-apartment-for-sale-in-dombivli-east-mumbai-at-lodha-casa-bella-gold/bvaspxymo5i7tgks","1098","798","3","2","Resale","Ceramic","Yes","not furnished","East","11th floor","Freehold","2014","Dombivli East","2018-09-12 19:30:13"
"3105","1",,"20 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-ambernath-west-mumbai/t69fwyp6ei7yn97r","650","455","1","1","Resale","Marble Flooring","Yes","not furnished",NULL,"2nd floor","Freehold",NULL,"Ambernath West","2018-09-12 19:30:17"
"3106","1",,"25 Lakhs",NULL,"CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-virar-east-mumbai/vaeo7g66wc5ogr6s","530","371","1","1","New Sale","Vitrified Tiles","Yes","semi furnished","East","3th floor","Freehold",NULL,"Virar East","2018-09-12 19:30:20"
"3107","1","2BHK Apartment for Sale","55 Lakhs","2BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-2bhk-apartment-for-sale-in-navghar-road-mumbai/8icvgzxhezjgn1p4","553","387","2","2","New Sale","Vitrified Tiles","Yes","semi furnished","East","2nd floor","Freehold",NULL,"Navghar Road","2018-09-12 19:30:24"
"3108","1",,"4.25 Crores",NULL,"CommonFloor","https://www.commonfloor.com/listing/semi-furnished-3bhk-apartment-for-sale-in-vijay-nagar-mumbai/9sgtbsmljpq32w93","1500","1050","3","3","Resale",NULL,"Yes","semi furnished",NULL,"Ground floor","Freehold",NULL,"Vijay Nagar","2018-09-12 19:30:26"
"3109","1","1BHK Apartment for Sale","64 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/semi-furnished-1bhk-apartment-for-sale-in-dahisar-east-mumbai/w0wxs212mdimvivq","625","438","1","2","Resale","Vitrified Tiles","Yes","semi furnished","North-West","1st floor","Freehold","2007","Dahisar East","2018-09-12 19:30:30"
"3110","1",,"13 Crores",NULL,"CommonFloor","https://www.commonfloor.com/listing/fully-furnished-3bhk-apartment-for-sale-in-bandra-west-mumbai-at-h-and-m-tower/tkbtqen0zkfr12qr","4000","2800","3","6","Resale","Vitrified Tiles","Yes","fully furnished","East","5th floor","Freehold","2007","Bandra West","2018-09-12 19:30:33"
"3111","1","1BHK Apartment for Sale","33 Lakhs","1BHK","CommonFloor","https://www.commonfloor.com/listing/1bhk-apartment-for-sale-in-kalyan-east-mumbai-at-gopal-krishna-paradise/o1mzuio2yg4wxtb8","580","406","1","1","Resale",NULL,"No",NULL,NULL,"Ground floor",NULL,NULL,"Kalyan East","2018-09-12 19:30:36"
"3112","1",,"2.1 Crores",NULL,"CommonFloor","https://www.commonfloor.com/listing/3bhk-apartment-for-sale-in-kanjurmarg-east-mumbai/ccnmuk2wke8ttrtm","1300","910","3","3","Resale","Vitrified Tiles","Yes","not furnished","North","8th floor","Freehold","2007","Kanjurmarg East","2018-09-12 19:30:40"
"3113","1",,"1.58 Crores",NULL,"CommonFloor","https://www.commonfloor.com/listing/2bhk-apartment-for-sale-in-chembur-mumbai-at-safal-sai/ihlzs5tn0b099g5s","671","671","2","2","New Sale","Vitrified Tiles","Yes","not furnished","East","6th floor","Freehold","Under Construction","Chembur","2018-09-12 19:30:43"
